Provider,inpatient_claim_count,inpatient_total_reimbursement,inpatient_avg_reimbursement,inpatient_unique_beneficiaries,outpatient_claim_count,outpatient_total_reimbursement,outpatient_avg_reimbursement,outpatient_unique_beneficiaries,avg_bene_chronic_count,max_bene_chronic_count,avg_bene_age,death_rate,bene_count,n_unique_diag_codes,n_unique_proc_codes,total_claim_count,ip_claim_ratio,avg_reimbursement_overall,Fraud
PRV54103,8.0,58000.0,7250.0,7.0,179.0,46930.0,262.1787709497207,79.0,17.975609756097562,22,71.78048780487805,0.0,82,343.0,4.0,187.0,0.0427807486631016,561.1229946524064,1
PRV54106,5.0,62000.0,12400.0,5.0,34.0,7910.0,232.64705882352942,32.0,17.945945945945947,22,70.13513513513513,0.0,37,109.0,6.0,39.0,0.1282051282051282,1792.5641025641025,0
PRV54107,0.0,0.0,0.0,0.0,147.0,44080.0,299.86394557823127,129.0,18.015503875968992,22,72.32558139534883,0.0,129,269.0,0.0,147.0,0.0,299.86394557823127,0
PRV54109,0.0,0.0,0.0,0.0,16.0,4950.0,309.375,14.0,17.928571428571427,21,73.5,0.0,14,35.0,0.0,16.0,0.0,309.375,0
PRV54110,0.0,0.0,0.0,0.0,7.0,450.0,64.28571428571429,7.0,17.571428571428573,21,73.85714285714286,0.0,7,9.0,0.0,7.0,0.0,64.28571428571429,0
PRV54111,54.0,548000.0,10148.148148148148,43.0,195.0,42000.0,215.3846153846154,138.0,17.982954545454547,22,74.27272727272727,0.005681818181818182,176,524.0,28.0,249.0,0.21686746987951808,2369.4779116465866,1
PRV54112,0.0,0.0,0.0,0.0,31.0,6590.0,212.58064516129033,18.0,18.0,22,66.83333333333333,0.0,18,69.0,0.0,31.0,0.0,212.58064516129033,0
PRV54113,0.0,0.0,0.0,0.0,1.0,60.0,60.0,1.0,20.0,20,78.0,0.0,1,2.0,0.0,1.0,0.0,60.0,0
PRV54114,3.0,20000.0,6666.666666666667,3.0,8.0,2790.0,348.75,7.0,17.666666666666668,20,72.0,0.0,9,45.0,3.0,11.0,0.2727272727272727,2071.818181818182,0
PRV54115,0.0,0.0,0.0,0.0,4.0,170.0,42.5,4.0,17.25,19,76.5,0.0,4,12.0,0.0,4.0,0.0,42.5,0
PRV54116,0.0,0.0,0.0,0.0,16.0,1280.0,80.0,4.0,16.0,17,67.25,0.0,4,40.0,0.0,16.0,0.0,80.0,0
PRV54117,0.0,0.0,0.0,0.0,6.0,320.0,53.333333333333336,6.0,18.0,21,78.16666666666667,0.0,6,9.0,0.0,6.0,0.0,53.333333333333336,0
PRV54118,0.0,0.0,0.0,0.0,8.0,470.0,58.75,8.0,18.5,21,77.25,0.0,8,16.0,0.0,8.0,0.0,58.75,0
PRV54119,0.0,0.0,0.0,0.0,14.0,1980.0,141.42857142857142,12.0,16.833333333333332,22,75.33333333333333,0.0,12,39.0,0.0,14.0,0.0,141.42857142857142,0
PRV54120,0.0,0.0,0.0,0.0,2.0,1000.0,500.0,2.0,18.0,20,68.5,0.5,2,11.0,0.0,2.0,0.0,500.0,0
PRV54121,0.0,0.0,0.0,0.0,48.0,15370.0,320.2083333333333,19.0,17.68421052631579,21,74.78947368421052,0.0,19,120.0,0.0,48.0,0.0,320.2083333333333,0
PRV54122,0.0,0.0,0.0,0.0,4.0,510.0,127.5,4.0,18.25,22,84.75,0.0,4,9.0,0.0,4.0,0.0,127.5,0
PRV54123,0.0,0.0,0.0,0.0,2.0,110.0,55.0,2.0,16.0,18,76.0,0.0,2,6.0,0.0,2.0,0.0,55.0,0
PRV54124,0.0,0.0,0.0,0.0,5.0,700.0,140.0,5.0,18.6,21,67.4,0.0,5,15.0,0.0,5.0,0.0,140.0,0
PRV54125,0.0,0.0,0.0,0.0,11.0,7180.0,652.7272727272727,10.0,16.5,18,76.0,0.0,10,30.0,0.0,11.0,0.0,652.7272727272727,0
PRV54127,0.0,0.0,0.0,0.0,28.0,9100.0,325.0,25.0,17.44,21,72.68,0.0,25,51.0,0.0,28.0,0.0,325.0,0
PRV54128,0.0,0.0,0.0,0.0,27.0,10440.0,386.6666666666667,9.0,18.666666666666668,22,71.88888888888889,0.0,9,68.0,0.0,27.0,0.0,386.6666666666667,0
PRV54129,0.0,0.0,0.0,0.0,5.0,3120.0,624.0,5.0,17.8,22,78.6,0.0,5,9.0,0.0,5.0,0.0,624.0,0
PRV54130,0.0,0.0,0.0,0.0,64.0,9210.0,143.90625,36.0,17.75,22,75.16666666666667,0.0,36,140.0,0.0,64.0,0.0,143.90625,0
PRV54131,0.0,0.0,0.0,0.0,24.0,4010.0,167.08333333333334,12.0,18.166666666666668,21,75.75,0.0,12,63.0,0.0,24.0,0.0,167.08333333333334,0
PRV54132,0.0,0.0,0.0,0.0,5.0,530.0,106.0,5.0,20.0,22,64.0,0.0,5,18.0,0.0,5.0,0.0,106.0,0
PRV54133,0.0,0.0,0.0,0.0,25.0,3560.0,142.4,24.0,18.083333333333332,22,76.04166666666667,0.0,24,63.0,0.0,25.0,0.0,142.4,0
PRV54134,2.0,10000.0,5000.0,2.0,42.0,17250.0,410.7142857142857,34.0,17.916666666666668,22,73.91666666666667,0.0,36,108.0,1.0,44.0,0.045454545454545456,619.3181818181819,0
PRV54135,0.0,0.0,0.0,0.0,3.0,260.0,86.66666666666667,2.0,18.5,19,58.0,0.0,2,12.0,0.0,3.0,0.0,86.66666666666667,0
PRV54136,0.0,0.0,0.0,0.0,30.0,7570.0,252.33333333333334,16.0,17.6875,20,71.9375,0.0,16,60.0,0.0,30.0,0.0,252.33333333333334,0
PRV54139,5.0,39000.0,7800.0,4.0,94.0,22480.0,239.14893617021278,51.0,18.01923076923077,22,70.53846153846153,0.0,52,213.0,3.0,99.0,0.050505050505050504,621.010101010101,0
PRV54140,0.0,0.0,0.0,0.0,6.0,230.0,38.333333333333336,6.0,16.5,18,71.16666666666667,0.0,6,14.0,0.0,6.0,0.0,38.333333333333336,0
PRV54141,0.0,0.0,0.0,0.0,31.0,9100.0,293.5483870967742,11.0,17.90909090909091,21,78.81818181818181,0.09090909090909091,11,52.0,0.0,31.0,0.0,293.5483870967742,0
PRV54142,0.0,0.0,0.0,0.0,28.0,9940.0,355.0,7.0,16.571428571428573,20,67.85714285714286,0.0,7,72.0,0.0,28.0,0.0,355.0,0
PRV54144,0.0,0.0,0.0,0.0,294.0,73130.0,248.74149659863946,103.0,18.038834951456312,22,73.71844660194175,0.009708737864077669,103,461.0,0.0,294.0,0.0,248.74149659863946,1
PRV54145,0.0,0.0,0.0,0.0,6.0,6320.0,1053.3333333333333,5.0,16.8,20,76.0,0.0,5,13.0,0.0,6.0,0.0,1053.3333333333333,0
PRV54146,0.0,0.0,0.0,0.0,5.0,240.0,48.0,3.0,19.333333333333332,21,75.66666666666667,0.0,3,8.0,0.0,5.0,0.0,48.0,0
PRV54148,0.0,0.0,0.0,0.0,1.0,90.0,90.0,1.0,17.0,17,77.0,0.0,1,1.0,0.0,1.0,0.0,90.0,0
PRV54149,5.0,32000.0,6400.0,3.0,11.0,2700.0,245.45454545454547,11.0,18.428571428571427,22,71.14285714285714,0.0,14,54.0,0.0,16.0,0.3125,2168.75,1
PRV54150,0.0,0.0,0.0,0.0,25.0,11020.0,440.8,24.0,16.916666666666668,22,73.54166666666667,0.0,24,64.0,0.0,25.0,0.0,440.8,0
PRV54153,3.0,40000.0,13333.333333333334,3.0,11.0,1410.0,128.1818181818182,8.0,17.09090909090909,22,70.45454545454545,0.0,11,47.0,4.0,14.0,0.21428571428571427,2957.8571428571427,0
PRV54154,0.0,0.0,0.0,0.0,12.0,1640.0,136.66666666666666,11.0,17.181818181818183,19,74.0909090909091,0.0,11,28.0,0.0,12.0,0.0,136.66666666666666,0
PRV54155,1.0,13000.0,13000.0,1.0,50.0,11440.0,228.8,29.0,17.517241379310345,22,75.79310344827586,0.0,29,93.0,1.0,51.0,0.0196078431372549,479.2156862745098,0
PRV54156,0.0,0.0,0.0,0.0,121.0,30480.0,251.900826446281,46.0,17.97826086956522,22,77.41304347826087,0.021739130434782608,46,238.0,0.0,121.0,0.0,251.900826446281,0
PRV54157,0.0,0.0,0.0,0.0,130.0,27980.0,215.23076923076923,51.0,17.941176470588236,22,72.6470588235294,0.0392156862745098,51,258.0,0.0,130.0,0.0,215.23076923076923,0
PRV54158,0.0,0.0,0.0,0.0,9.0,2360.0,262.22222222222223,9.0,18.22222222222222,20,72.11111111111111,0.0,9,14.0,0.0,9.0,0.0,262.22222222222223,0
PRV54159,0.0,0.0,0.0,0.0,34.0,14400.0,423.52941176470586,22.0,17.181818181818183,22,75.72727272727273,0.0,22,77.0,0.0,34.0,0.0,423.52941176470586,0
PRV54160,0.0,0.0,0.0,0.0,9.0,4370.0,485.55555555555554,9.0,18.77777777777778,21,73.22222222222223,0.0,9,17.0,0.0,9.0,0.0,485.55555555555554,0
PRV54162,0.0,0.0,0.0,0.0,32.0,8160.0,255.0,18.0,18.333333333333332,21,76.66666666666667,0.0,18,63.0,0.0,32.0,0.0,255.0,0
PRV54163,0.0,0.0,0.0,0.0,41.0,8820.0,215.1219512195122,24.0,18.208333333333332,22,71.95833333333333,0.0,24,96.0,0.0,41.0,0.0,215.1219512195122,0
PRV54164,1.0,4000.0,4000.0,1.0,1.0,100.0,100.0,1.0,18.0,20,80.0,0.0,2,6.0,0.0,2.0,0.5,2050.0,0
PRV54166,0.0,0.0,0.0,0.0,20.0,6500.0,325.0,17.0,17.88235294117647,22,73.94117647058823,0.0,17,53.0,0.0,20.0,0.0,325.0,0
PRV54167,0.0,0.0,0.0,0.0,9.0,1840.0,204.44444444444446,8.0,18.125,20,72.0,0.0,8,31.0,0.0,9.0,0.0,204.44444444444446,0
PRV54168,1.0,7000.0,7000.0,1.0,66.0,27350.0,414.3939393939394,38.0,17.871794871794872,22,72.82051282051282,0.02564102564102564,39,143.0,0.0,67.0,0.014925373134328358,512.6865671641791,0
PRV54171,0.0,0.0,0.0,0.0,72.0,20740.0,288.05555555555554,27.0,18.555555555555557,22,75.03703703703704,0.0,27,164.0,0.0,72.0,0.0,288.05555555555554,0
PRV54172,0.0,0.0,0.0,0.0,2.0,140.0,70.0,2.0,17.0,18,70.0,0.0,2,6.0,0.0,2.0,0.0,70.0,0
PRV54173,0.0,0.0,0.0,0.0,7.0,640.0,91.42857142857143,7.0,17.571428571428573,22,77.57142857142857,0.0,7,11.0,0.0,7.0,0.0,91.42857142857143,0
PRV54175,0.0,0.0,0.0,0.0,1.0,80.0,80.0,1.0,18.0,18,80.0,0.0,1,1.0,0.0,1.0,0.0,80.0,0
PRV54176,0.0,0.0,0.0,0.0,10.0,1670.0,167.0,10.0,17.5,21,72.6,0.0,10,26.0,0.0,10.0,0.0,167.0,0
PRV54177,0.0,0.0,0.0,0.0,2.0,1100.0,550.0,2.0,15.0,16,80.5,0.0,2,2.0,0.0,2.0,0.0,550.0,0
PRV54178,0.0,0.0,0.0,0.0,2.0,90.0,45.0,2.0,18.5,21,57.0,0.0,2,2.0,0.0,2.0,0.0,45.0,0
PRV54179,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,18.0,18,68.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0
PRV54180,0.0,0.0,0.0,0.0,2.0,150.0,75.0,2.0,16.5,17,59.0,0.0,2,5.0,0.0,2.0,0.0,75.0,0
PRV54181,0.0,0.0,0.0,0.0,4.0,190.0,47.5,4.0,17.5,19,75.25,0.0,4,9.0,0.0,4.0,0.0,47.5,0
PRV54182,0.0,0.0,0.0,0.0,4.0,1750.0,437.5,4.0,16.5,19,75.25,0.0,4,22.0,0.0,4.0,0.0,437.5,0
PRV54183,0.0,0.0,0.0,0.0,2.0,4400.0,2200.0,2.0,16.5,20,70.0,0.0,2,5.0,0.0,2.0,0.0,2200.0,0
PRV54184,0.0,0.0,0.0,0.0,10.0,3560.0,356.0,8.0,19.5,22,74.75,0.125,8,31.0,0.0,10.0,0.0,356.0,0
PRV54185,0.0,0.0,0.0,0.0,2.0,350.0,175.0,2.0,19.5,22,75.0,0.0,2,5.0,0.0,2.0,0.0,175.0,0
PRV54186,0.0,0.0,0.0,0.0,11.0,1730.0,157.27272727272728,7.0,17.285714285714285,21,72.0,0.0,7,35.0,0.0,11.0,0.0,157.27272727272728,0
PRV54187,0.0,0.0,0.0,0.0,1.0,200.0,200.0,1.0,18.0,18,66.0,0.0,1,5.0,0.0,1.0,0.0,200.0,0
PRV54188,0.0,0.0,0.0,0.0,4.0,3060.0,765.0,4.0,16.0,17,66.0,0.0,4,6.0,0.0,4.0,0.0,765.0,0
PRV54191,0.0,0.0,0.0,0.0,2.0,360.0,180.0,2.0,19.5,21,76.5,0.0,2,4.0,0.0,2.0,0.0,180.0,0
PRV54192,0.0,0.0,0.0,0.0,2.0,890.0,445.0,2.0,16.0,16,80.0,0.0,2,8.0,0.0,2.0,0.0,445.0,0
PRV54193,0.0,0.0,0.0,0.0,24.0,4030.0,167.91666666666666,12.0,18.25,21,75.25,0.0,12,58.0,0.0,24.0,0.0,167.91666666666666,0
PRV54194,0.0,0.0,0.0,0.0,7.0,3630.0,518.5714285714286,7.0,19.0,21,72.85714285714286,0.0,7,19.0,0.0,7.0,0.0,518.5714285714286,0
PRV54196,0.0,0.0,0.0,0.0,10.0,4320.0,432.0,10.0,17.7,21,72.2,0.0,10,24.0,0.0,10.0,0.0,432.0,0
PRV54197,0.0,0.0,0.0,0.0,14.0,850.0,60.714285714285715,12.0,17.583333333333332,21,76.25,0.0,12,29.0,0.0,14.0,0.0,60.714285714285715,0
PRV54198,0.0,0.0,0.0,0.0,6.0,490.0,81.66666666666667,6.0,17.833333333333332,20,68.83333333333333,0.0,6,16.0,0.0,6.0,0.0,81.66666666666667,0
PRV54199,0.0,0.0,0.0,0.0,1.0,40.0,40.0,1.0,17.0,17,57.0,0.0,1,1.0,0.0,1.0,0.0,40.0,0
PRV54200,13.0,173090.0,13314.615384615385,13.0,0.0,0.0,0.0,0.0,17.0,19,75.0,0.0,13,81.0,8.0,13.0,1.0,13314.615384615385,0
PRV54201,4.0,19600.0,4900.0,4.0,0.0,0.0,0.0,0.0,17.5,19,73.25,0.0,4,20.0,0.0,4.0,1.0,4900.0,0
PRV54202,10.0,137000.0,13700.0,10.0,0.0,0.0,0.0,0.0,17.7,21,77.0,0.0,10,65.0,8.0,10.0,1.0,13700.0,0
PRV54203,0.0,0.0,0.0,0.0,51.0,12930.0,253.52941176470588,45.0,18.022222222222222,22,76.75555555555556,0.0,45,106.0,0.0,51.0,0.0,253.52941176470588,0
PRV54204,4.0,62200.0,15550.0,4.0,0.0,0.0,0.0,0.0,17.0,22,72.25,0.0,4,28.0,4.0,4.0,1.0,15550.0,0
PRV54205,9.0,65000.0,7222.222222222223,8.0,0.0,0.0,0.0,0.0,16.375,21,72.625,0.0,8,59.0,6.0,9.0,1.0,7222.222222222223,0
PRV54206,1.0,10000.0,10000.0,1.0,43.0,11400.0,265.1162790697674,40.0,17.29268292682927,22,73.41463414634147,0.0,41,89.0,2.0,44.0,0.022727272727272728,486.3636363636364,0
PRV54207,0.0,0.0,0.0,0.0,41.0,6950.0,169.5121951219512,32.0,17.9375,22,71.53125,0.0,32,88.0,0.0,41.0,0.0,169.5121951219512,0
PRV54208,10.0,109300.0,10930.0,8.0,17.0,4860.0,285.88235294117646,16.0,17.458333333333332,21,72.33333333333333,0.041666666666666664,24,107.0,5.0,27.0,0.37037037037037035,4228.148148148148,0
PRV54209,20.0,146600.0,7330.0,19.0,131.0,32300.0,246.5648854961832,122.0,17.309352517985612,22,73.54676258992805,0.0,139,331.0,13.0,151.0,0.13245033112582782,1184.76821192053,1
PRV54210,0.0,0.0,0.0,0.0,20.0,4610.0,230.5,18.0,17.27777777777778,21,73.66666666666667,0.0,18,32.0,0.0,20.0,0.0,230.5,0
PRV54212,0.0,0.0,0.0,0.0,54.0,11920.0,220.74074074074073,32.0,17.90625,22,75.5625,0.0625,32,107.0,0.0,54.0,0.0,220.74074074074073,0
PRV54213,21.0,160000.0,7619.047619047619,19.0,46.0,9320.0,202.6086956521739,42.0,16.852459016393443,22,70.77049180327869,0.0,61,214.0,14.0,67.0,0.31343283582089554,2527.1641791044776,0
PRV54215,14.0,142000.0,10142.857142857143,11.0,17.0,2370.0,139.41176470588235,15.0,16.576923076923077,20,71.73076923076923,0.0,26,127.0,11.0,31.0,0.45161290322580644,4657.096774193548,0
PRV54216,10.0,150000.0,15000.0,10.0,39.0,13340.0,342.05128205128204,34.0,17.27906976744186,22,71.20930232558139,0.023255813953488372,43,157.0,8.0,49.0,0.20408163265306123,3333.469387755102,0
PRV54217,0.0,0.0,0.0,0.0,30.0,5260.0,175.33333333333334,14.0,17.285714285714285,22,75.07142857142857,0.0,14,65.0,0.0,30.0,0.0,175.33333333333334,0
PRV54219,0.0,0.0,0.0,0.0,101.0,18730.0,185.44554455445544,33.0,17.606060606060606,22,68.75757575757575,0.0,33,212.0,1.0,101.0,0.0,185.44554455445544,0
PRV54220,8.0,165000.0,20625.0,7.0,24.0,20140.0,839.1666666666666,23.0,16.96551724137931,22,74.82758620689656,0.034482758620689655,29,130.0,7.0,32.0,0.25,5785.625,0
PRV54222,0.0,0.0,0.0,0.0,19.0,3130.0,164.73684210526315,11.0,17.363636363636363,21,72.0,0.0,11,46.0,0.0,19.0,0.0,164.73684210526315,0
PRV54223,0.0,0.0,0.0,0.0,74.0,16480.0,222.7027027027027,25.0,17.12,22,70.2,0.0,25,171.0,0.0,74.0,0.0,222.7027027027027,0
PRV54224,0.0,0.0,0.0,0.0,43.0,15460.0,359.5348837209302,23.0,18.52173913043478,22,73.69565217391305,0.0,23,90.0,0.0,43.0,0.0,359.5348837209302,0
PRV54225,0.0,0.0,0.0,0.0,104.0,53620.0,515.5769230769231,59.0,17.23728813559322,22,69.2542372881356,0.01694915254237288,59,214.0,0.0,104.0,0.0,515.5769230769231,1
PRV54226,0.0,0.0,0.0,0.0,13.0,760.0,58.46153846153846,11.0,18.454545454545453,21,77.63636363636364,0.0,11,27.0,0.0,13.0,0.0,58.46153846153846,0
PRV54227,0.0,0.0,0.0,0.0,53.0,7630.0,143.96226415094338,47.0,17.72340425531915,22,74.29787234042553,0.0,47,105.0,0.0,53.0,0.0,143.96226415094338,0
PRV54228,41.0,304000.0,7414.634146341464,29.0,311.0,102000.0,327.9742765273312,188.0,17.646464646464647,22,70.82828282828282,0.0,198,589.0,23.0,352.0,0.11647727272727272,1153.409090909091,0
PRV54230,44.0,391000.0,8886.363636363636,39.0,82.0,17650.0,215.2439024390244,79.0,16.86725663716814,21,72.94690265486726,0.008849557522123894,113,343.0,23.0,126.0,0.3492063492063492,3243.253968253968,1
PRV54231,0.0,0.0,0.0,0.0,190.0,67880.0,357.2631578947368,64.0,17.75,22,69.71875,0.015625,64,324.0,0.0,190.0,0.0,357.2631578947368,0
PRV54232,8.0,98500.0,12312.5,6.0,34.0,9250.0,272.05882352941177,28.0,16.61764705882353,21,72.58823529411765,0.0,34,136.0,3.0,42.0,0.19047619047619047,2565.4761904761904,0
PRV54233,1.0,6000.0,6000.0,1.0,6.0,350.0,58.333333333333336,6.0,17.571428571428573,22,80.14285714285714,0.0,7,22.0,0.0,7.0,0.14285714285714285,907.1428571428571,0
PRV54235,0.0,0.0,0.0,0.0,16.0,4280.0,267.5,13.0,18.46153846153846,21,71.38461538461539,0.0,13,34.0,0.0,16.0,0.0,267.5,0
PRV54237,0.0,0.0,0.0,0.0,234.0,52560.0,224.6153846153846,119.0,17.386554621848738,22,72.6890756302521,0.0,119,364.0,0.0,234.0,0.0,224.6153846153846,0
PRV54238,0.0,0.0,0.0,0.0,348.0,92890.0,266.92528735632186,153.0,17.54248366013072,22,73.69934640522875,0.013071895424836602,153,545.0,0.0,348.0,0.0,266.92528735632186,0
PRV54239,0.0,0.0,0.0,0.0,62.0,20980.0,338.38709677419354,44.0,17.295454545454547,22,72.68181818181819,0.0,44,146.0,0.0,62.0,0.0,338.38709677419354,0
PRV54240,0.0,0.0,0.0,0.0,72.0,14400.0,200.0,37.0,17.43243243243243,22,70.54054054054055,0.0,37,140.0,0.0,72.0,0.0,200.0,0
PRV54242,4.0,28000.0,7000.0,4.0,84.0,25270.0,300.8333333333333,70.0,17.756756756756758,22,72.43243243243244,0.013513513513513514,74,206.0,5.0,88.0,0.045454545454545456,605.3409090909091,0
PRV54244,49.0,520800.0,10628.57142857143,46.0,182.0,55570.0,305.3296703296703,151.0,17.417989417989418,22,71.46031746031746,0.0,189,507.0,30.0,231.0,0.21212121212121213,2495.1082251082253,0
PRV54245,14.0,119000.0,8500.0,13.0,159.0,38450.0,241.8238993710692,93.0,17.048076923076923,22,73.01923076923077,0.019230769230769232,104,358.0,7.0,173.0,0.08092485549132948,910.1156069364162,0
PRV54246,0.0,0.0,0.0,0.0,43.0,9900.0,230.2325581395349,27.0,17.85185185185185,21,70.37037037037037,0.0,27,96.0,0.0,43.0,0.0,230.2325581395349,0
PRV54247,4.0,28000.0,7000.0,4.0,66.0,19030.0,288.3333333333333,44.0,17.979166666666668,22,71.22916666666667,0.020833333333333332,48,152.0,1.0,70.0,0.05714285714285714,671.8571428571429,0
PRV54250,0.0,0.0,0.0,0.0,62.0,22530.0,363.38709677419354,61.0,17.852459016393443,22,70.31147540983606,0.0,61,113.0,0.0,62.0,0.0,363.38709677419354,0
PRV54251,6.0,57000.0,9500.0,6.0,41.0,20590.0,502.1951219512195,29.0,17.6875,21,69.5,0.0,32,136.0,4.0,47.0,0.1276595744680851,1650.8510638297873,0
PRV54252,0.0,0.0,0.0,0.0,17.0,6030.0,354.70588235294116,16.0,17.3125,21,68.1875,0.0,16,44.0,0.0,17.0,0.0,354.70588235294116,0
PRV54253,4.0,80000.0,20000.0,4.0,10.0,2850.0,285.0,9.0,17.153846153846153,21,72.46153846153847,0.0,13,54.0,2.0,14.0,0.2857142857142857,5917.857142857143,0
PRV54254,0.0,0.0,0.0,0.0,104.0,23140.0,222.5,44.0,17.545454545454547,22,72.45454545454545,0.0,44,210.0,0.0,104.0,0.0,222.5,0
PRV54255,0.0,0.0,0.0,0.0,232.0,107230.0,462.19827586206895,154.0,17.662337662337663,22,70.72727272727273,0.0,154,419.0,0.0,232.0,0.0,462.19827586206895,0
PRV54256,5.0,39000.0,7800.0,5.0,257.0,78080.0,303.81322957198444,95.0,18.15,22,69.18,0.01,100,421.0,4.0,262.0,0.019083969465648856,446.8702290076336,0
PRV54257,0.0,0.0,0.0,0.0,282.0,69540.0,246.59574468085106,134.0,18.119402985074625,22,68.93283582089552,0.007462686567164179,134,446.0,0.0,282.0,0.0,246.59574468085106,0
PRV54258,118.0,1186000.0,10050.847457627118,95.0,120.0,31250.0,260.4166666666667,110.0,17.059701492537314,22,72.44776119402985,0.0,201,558.0,62.0,238.0,0.4957983193277311,5114.495798319328,1
PRV54259,12.0,78000.0,6500.0,10.0,17.0,11900.0,700.0,16.0,16.46153846153846,20,69.3076923076923,0.0,26,101.0,8.0,29.0,0.41379310344827586,3100.0,0
PRV54261,0.0,0.0,0.0,0.0,75.0,25490.0,339.8666666666667,66.0,17.484848484848484,22,75.12121212121212,0.0,66,143.0,1.0,75.0,0.0,339.8666666666667,0
PRV54262,1.0,3000.0,3000.0,1.0,0.0,0.0,0.0,0.0,17.0,17,78.0,0.0,1,6.0,0.0,1.0,1.0,3000.0,0
PRV54263,1.0,4000.0,4000.0,1.0,5.0,860.0,172.0,5.0,17.333333333333332,19,65.33333333333333,0.0,6,21.0,0.0,6.0,0.16666666666666666,810.0,0
PRV54265,0.0,0.0,0.0,0.0,406.0,112930.0,278.1527093596059,197.0,17.95431472081218,22,71.65482233502539,0.005076142131979695,197,637.0,0.0,406.0,0.0,278.1527093596059,0
PRV54266,21.0,328000.0,15619.047619047618,18.0,44.0,11180.0,254.0909090909091,42.0,17.35593220338983,22,72.57627118644068,0.0,59,199.0,17.0,65.0,0.3230769230769231,5218.153846153846,0
PRV54267,0.0,0.0,0.0,0.0,226.0,78960.0,349.3805309734513,84.0,18.154761904761905,22,72.10714285714286,0.0,84,396.0,0.0,226.0,0.0,349.3805309734513,0
PRV54269,0.0,0.0,0.0,0.0,118.0,32740.0,277.45762711864404,26.0,18.26923076923077,22,73.76923076923077,0.0,26,214.0,0.0,118.0,0.0,277.45762711864404,0
PRV54270,0.0,0.0,0.0,0.0,34.0,11320.0,332.94117647058823,27.0,18.333333333333332,22,67.51851851851852,0.037037037037037035,27,73.0,0.0,34.0,0.0,332.94117647058823,0
PRV54271,0.0,0.0,0.0,0.0,29.0,6240.0,215.17241379310346,12.0,16.916666666666668,22,62.916666666666664,0.0,12,70.0,0.0,29.0,0.0,215.17241379310346,0
PRV54273,0.0,0.0,0.0,0.0,234.0,72020.0,307.77777777777777,108.0,17.444444444444443,22,72.10185185185185,0.0,108,402.0,0.0,234.0,0.0,307.77777777777777,0
PRV54274,0.0,0.0,0.0,0.0,47.0,16740.0,356.17021276595744,17.0,17.470588235294116,22,73.3529411764706,0.0,17,114.0,0.0,47.0,0.0,356.17021276595744,0
PRV54275,0.0,0.0,0.0,0.0,1.0,50.0,50.0,1.0,17.0,17,82.0,0.0,1,1.0,0.0,1.0,0.0,50.0,0
PRV54276,4.0,86000.0,21500.0,4.0,73.0,14810.0,202.87671232876713,33.0,17.6,22,71.65714285714286,0.02857142857142857,35,153.0,4.0,77.0,0.05194805194805195,1309.2207792207791,0
PRV54278,0.0,0.0,0.0,0.0,61.0,19690.0,322.78688524590166,27.0,18.0,21,70.88888888888889,0.0,27,149.0,0.0,61.0,0.0,322.78688524590166,0
PRV54280,0.0,0.0,0.0,0.0,20.0,7030.0,351.5,15.0,18.2,22,72.13333333333334,0.0,15,36.0,0.0,20.0,0.0,351.5,0
PRV54282,0.0,0.0,0.0,0.0,19.0,6540.0,344.2105263157895,11.0,19.09090909090909,22,69.36363636363636,0.09090909090909091,11,49.0,0.0,19.0,0.0,344.2105263157895,0
PRV54283,0.0,0.0,0.0,0.0,5.0,550.0,110.0,5.0,17.0,18,57.6,0.0,5,17.0,0.0,5.0,0.0,110.0,0
PRV54284,8.0,58000.0,7250.0,5.0,105.0,38100.0,362.85714285714283,43.0,18.093023255813954,22,70.55813953488372,0.0,43,262.0,6.0,113.0,0.07079646017699115,850.4424778761062,0
PRV54285,0.0,0.0,0.0,0.0,20.0,2550.0,127.5,16.0,17.8125,21,76.0,0.0,16,48.0,0.0,20.0,0.0,127.5,0
PRV54287,0.0,0.0,0.0,0.0,155.0,37900.0,244.51612903225808,67.0,18.059701492537314,22,70.40298507462687,0.014925373134328358,67,264.0,0.0,155.0,0.0,244.51612903225808,0
PRV54288,0.0,0.0,0.0,0.0,15.0,4100.0,273.3333333333333,13.0,15.923076923076923,21,71.38461538461539,0.0,13,36.0,0.0,15.0,0.0,273.3333333333333,0
PRV54289,0.0,0.0,0.0,0.0,56.0,17720.0,316.42857142857144,28.0,17.285714285714285,22,73.92857142857143,0.0,28,134.0,0.0,56.0,0.0,316.42857142857144,0
PRV54290,0.0,0.0,0.0,0.0,6.0,3300.0,550.0,6.0,17.666666666666668,22,71.5,0.0,6,13.0,0.0,6.0,0.0,550.0,0
PRV54291,0.0,0.0,0.0,0.0,10.0,1710.0,171.0,9.0,18.666666666666668,21,70.22222222222223,0.0,9,16.0,0.0,10.0,0.0,171.0,0
PRV54293,0.0,0.0,0.0,0.0,2.0,2520.0,1260.0,2.0,16.0,16,70.5,0.0,2,5.0,0.0,2.0,0.0,1260.0,0
PRV54294,0.0,0.0,0.0,0.0,1.0,60.0,60.0,1.0,17.0,17,76.0,0.0,1,8.0,0.0,1.0,0.0,60.0,0
