Provider,in_InscClaimAmtReimbursed_mean,in_InscClaimAmtReimbursed_std,in_InscClaimAmtReimbursed_sum,in_InscClaimAmtReimbursed_median,in_DeductibleAmtPaid_mean,in_DeductibleAmtPaid_std,in_DeductibleAmtPaid_sum,in_DeductibleAmtPaid_median,in_ClmProcedureCode_1_mean,in_ClmProcedureCode_1_std,in_ClmProcedureCode_1_sum,in_ClmProcedureCode_1_median,in_ClmProcedureCode_2_mean,in_ClmProcedureCode_2_std,in_ClmProcedureCode_2_sum,in_ClmProcedureCode_2_median,in_ClmProcedureCode_3_mean,in_ClmProcedureCode_3_std,in_ClmProcedureCode_3_sum,in_ClmProcedureCode_3_median,in_ClmProcedureCode_4_mean,in_ClmProcedureCode_4_std,in_ClmProcedureCode_4_sum,in_ClmProcedureCode_4_median,in_ClmProcedureCode_5_mean,in_ClmProcedureCode_5_std,in_ClmProcedureCode_5_sum,in_ClmProcedureCode_5_median,in_ClmProcedureCode_6_mean,in_ClmProcedureCode_6_std,in_ClmProcedureCode_6_sum,in_ClmProcedureCode_6_median,claims_count,unique_benes,claims_per_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_std,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_median,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_std,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_median,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_std,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_median,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_std,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_median,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_std,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_median,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_std,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_median,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_std,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_median,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_std,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_median,claims_count,unique_benes,claims_per_bene,num_unique_benes,PotentialFraud
PRV57234,9333.333333333334,8958.236433584458,84000.0,8000.0,1068.0,0.0,9612.0,1068.0,6253.5,2493.2636576717405,25014.0,6335.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,363.57142857142856,854.351820368537,5090.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,16.458405781822275,90.0,0.0,14.0,14.0,1.0,22,No
PRV57235,8666.666666666666,8962.8864398325,26000.0,4000.0,1068.0,0.0,3204.0,1068.0,4441.0,0.0,4441.0,4441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,117.5,134.71350070697173,1410.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.2,13,No
PRV57238,10000.0,0.0,10000.0,10000.0,1068.0,0.0,1068.0,1068.0,4466.0,0.0,4466.0,4466.0,4019.0,0.0,4019.0,4019.0,496.0,0.0,496.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,157.72727272727272,490.31960927429844,6940.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.272727272727273,15.075567228888177,100.0,0.0,44.0,28.0,1.5714285714285714,29,No
PRV57251,10400.0,8051.619180548186,156000.0,8000.0,1068.0,0.0,14952.0,1068.0,6140.285714285715,2820.6658619485406,42982.0,4525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,14.0,1.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,No
PRV57252,6000.0,4582.57569495584,18000.0,5000.0,1068.0,0.0,3204.0,1068.0,8397.5,292.03510063004416,16795.0,8397.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,No
PRV57284,8421.052631578947,5378.10158031504,160000.0,8000.0,1068.0,0.0,20292.0,1068.0,5919.75,3479.3428618059475,71037.0,8021.5,2730.25,12.500000000000037,10921.0,2724.0,4019.0,0.0,4019.0,4019.0,3962.0,0.0,3962.0,3962.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,392.5,257.3421846491554,1570.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,22,Yes
PRV57285,10375.0,8399.617338222703,83000.0,11000.0,1068.0,0.0,7476.0,1068.0,7065.2,2429.9857406989036,35326.0,8152.0,9986.0,0.0,9986.0,9986.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,No
PRV57290,27500.0,38890.87296526011,55000.0,27500.0,1068.0,0.0,2136.0,1068.0,8415.0,0.0,8415.0,8415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,No
PRV57293,8333.333333333334,3084.6639225613403,100000.0,8000.0,1068.0,0.0,12816.0,1068.0,6495.2,2995.7277413009347,32476.0,5495.0,5789.0,0.0,5789.0,5789.0,2724.0,0.0,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,No
PRV57294,6000.0,4242.640687119285,12000.0,6000.0,1068.0,0.0,2136.0,1068.0,9339.0,0.0,9339.0,9339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,No
PRV57295,12357.142857142857,15509.833817773324,173000.0,6500.0,1068.0,0.0,14952.0,1068.0,5373.142857142857,3198.85653677328,37612.0,4443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,1.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,Yes
PRV57297,6625.0,3622.8441865473596,53000.0,5500.0,1068.0,0.0,8544.0,1068.0,3377.0,3747.7444772378312,13508.0,2670.0,3959.0,84.8528137423857,7918.0,3959.0,2749.0,0.0,2749.0,2749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,Yes
PRV57298,4666.666666666667,4041.4518843273804,14000.0,7000.0,1068.0,0.0,3204.0,1068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,No
PRV57299,6666.666666666667,5645.056834671079,40000.0,5000.0,1068.0,0.0,6408.0,1068.0,7335.666666666667,3060.679390810696,22007.0,8154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,No
PRV57301,7000.0,3829.7084310253526,28000.0,8000.0,1068.0,0.0,4272.0,1068.0,3722.0,0.0,3722.0,3722.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,560.4,1089.4894828924846,14010.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,27.688746209726915,200.0,0.0,25.0,25.0,1.0,29,No
PRV57302,7000.0,4242.640687119285,14000.0,7000.0,1068.0,0.0,2136.0,1068.0,6561.0,0.0,6561.0,6561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,80.0,28.284271247461902,160.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4,No
PRV57303,8636.363636363636,6771.598441619633,95000.0,5000.0,1068.0,0.0,11748.0,1068.0,6729.142857142857,2353.0001011879444,47104.0,7935.0,1610.0,1575.4339084836279,3220.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,1.0,243.44827586206895,489.49387146365905,21180.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045977011494253,7.504787743864564,70.0,0.0,87.0,75.0,1.16,86,No
PRV57304,14000.0,2000.0,42000.0,14000.0,1068.0,0.0,3204.0,1068.0,7160.333333333333,1816.0245960155203,21481.0,7749.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,270.12987012987014,513.0545613400441,20800.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,11.207055194135608,140.0,0.0,77.0,28.0,2.75,31,No
PRV57307,11308.333333333334,11540.242500471859,135700.0,7500.0,1068.0,0.0,12816.0,1068.0,5745.25,2147.5489517121605,45962.0,5426.0,2425.6666666666665,1785.4193718377016,7277.0,2762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,11.0,1.0909090909090908,224.7826086956522,678.560438557026,5170.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,1.0454545454545454,32,No
PRV57309,8000.0,8665.5010871218,96000.0,5500.0,1068.0,0.0,12816.0,1068.0,6293.888888888889,2536.9408469869986,56645.0,5123.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,554.5454545454545,1019.601823648761,12200.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.0,34,No
PRV57310,10230.76923076923,10219.113878489588,665000.0,6000.0,1068.0,0.0,68352.0,1068.0,5897.605263157895,2821.3966786593355,224109.0,5880.5,3993.2,870.8118051565447,19966.0,4019.0,2724.0,0.0,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,56.0,1.1607142857142858,148.54545454545453,232.85202885108677,8170.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,13.483997249264842,100.0,0.0,55.0,41.0,1.3414634146341464,97,Yes
PRV57316,9666.666666666666,10322.008508479481,377000.0,7000.0,1068.0,0.0,40584.0,1068.0,6517.0,3448.276058812255,123823.0,8154.0,3181.0,725.7299773331677,9543.0,2763.0,496.0,0.0,496.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,34.0,1.1470588235294117,172.17391304347825,332.51174110249775,7920.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,14.74419561548971,100.0,0.0,46.0,45.0,1.0222222222222221,78,No
PRV57317,9892.857142857143,9566.53033140833,831000.0,8000.0,1068.0,0.0,88644.0,1068.0,6129.722222222223,2553.701563632804,331005.0,5319.0,5061.181818181818,2557.4390635235795,55673.0,4019.0,7802.0,0.0,7802.0,7802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,80.0,1.05,258.57954545454544,551.2490085596249,91020.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0625,20.568184501195372,1430.0,0.0,352.0,280.0,1.2571428571428571,338,Yes
PRV57319,6687.5,4700.620526412798,107000.0,5000.0,1068.0,0.0,17088.0,1068.0,6957.2,2453.8322318818423,69572.0,5794.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.0,1.0666666666666667,276.1506276150628,532.3053499818992,66000.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8828451882845187,11.677155688785446,450.0,0.0,239.0,217.0,1.1013824884792627,232,No
PRV57320,9300.0,6129.1652503963915,93000.0,9000.0,1068.0,0.0,10680.0,1068.0,5726.6,3472.6667418570414,28633.0,4513.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.0,431.9230769230769,833.9305449773103,11230.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,9.8058067569092,50.0,0.0,26.0,26.0,1.0,36,No
PRV57321,10800.0,9944.129639426183,162000.0,6000.0,1068.0,0.0,16020.0,1068.0,5146.7,2094.9053571833633,51467.0,4268.5,3544.0,1420.2816622064793,10632.0,2724.0,2724.0,0.0,2724.0,2724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,1.1538461538461537,271.6923076923077,519.5838756602767,17660.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6153846153846154,12.282727083811013,170.0,0.0,65.0,43.0,1.5116279069767442,56,No
PRV57322,7571.428571428572,5223.572942509206,53000.0,5000.0,1068.0,0.0,7476.0,1068.0,4550.333333333333,4197.702387417828,13651.0,4639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.1666666666666667,295.6,498.25595831861364,7390.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,27.640549922170507,210.0,0.0,25.0,24.0,1.0416666666666667,30,No
PRV57324,8545.454545454546,8573.087862481958,188000.0,5500.0,1068.0,0.0,23496.0,1068.0,5152.625,3222.4304464399006,41221.0,4217.0,4229.0,296.98484809834997,8458.0,4229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,21.0,1.0476190476190477,280.2247191011236,632.848857311289,24940.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0224719101123596,12.077380744118589,180.0,0.0,89.0,85.0,1.0470588235294118,106,No
PRV57326,7400.0,3911.521443121589,37000.0,6000.0,1068.0,0.0,5340.0,1068.0,7089.333333333333,2400.1650637681846,21268.0,8154.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,No
PRV57330,5000.0,3516.19629196613,60000.0,4000.0,1068.0,0.0,11748.0,1068.0,6228.2,4021.4382626120223,31141.0,8154.0,3331.0,0.0,3331.0,3331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,1.2,646.1904761904761,838.9366852777163,13570.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,21.9848432637882,140.0,0.0,21.0,17.0,1.2352941176470589,27,No
PRV57331,10937.5,8274.206910635,175000.0,9500.0,1068.0,0.0,17088.0,1068.0,7551.5,2494.1822671605582,90618.0,8154.0,3658.75,4322.251448415898,14635.0,2176.5,5185.0,0.0,5185.0,5185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,1.0,351.96581196581195,654.5375299640556,41180.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.794871794871795,9.792272165562814,210.0,0.0,117.0,104.0,1.125,120,No
PRV57334,11358.97435897436,12108.038172803308,443000.0,7000.0,1068.0,0.0,39516.0,1068.0,6003.590909090909,3206.8628144012664,132079.0,7155.0,3782.6,2709.288522841375,18913.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,33.0,1.1818181818181819,260.7692307692308,302.38945850572344,6780.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8461538461538463,13.878594475500197,100.0,0.0,26.0,24.0,1.0833333333333333,57,No
PRV57335,13000.0,13076.69683062202,39000.0,7000.0,1068.0,0.0,3204.0,1068.0,3462.5,4803.376364600217,6925.0,3462.5,2257.5,2491.137190120207,4515.0,2257.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,305.05333333333334,636.0512653120256,228790.0,80.0,2291.0,3146.6251762801367,4582.0,2291.0,7820.0,0.0,7820.0,7820.0,412.0,0.0,412.0,412.0,7840.0,0.0,7840.0,7840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.453333333333333,15.262975904680077,1840.0,0.0,750.0,287.0,2.6132404181184667,290,Yes
PRV57340,11647.058823529413,10816.313931225533,198000.0,8000.0,1068.0,0.0,17088.0,1068.0,6954.357142857143,2792.414714823076,97361.0,8151.5,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,275.45454545454544,405.4242607057836,6060.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3636363636363635,4.675625290960757,30.0,0.0,22.0,20.0,1.1,37,No
PRV57341,10077.922077922078,9154.760386306698,776000.0,8000.0,1068.0,0.0,80100.0,1068.0,5968.688888888889,3014.7161846079935,268591.0,7534.0,3949.1428571428573,1228.1961608488318,27644.0,3484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,70.0,1.1,415.93023255813955,803.7930343901115,35770.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.325581395348837,23.981582080208298,630.0,0.0,86.0,77.0,1.1168831168831168,147,Yes
PRV57344,9320.0,8365.205715741047,233000.0,7000.0,1068.0,0.0,26700.0,1068.0,6866.294117647059,3260.7571736620066,116727.0,8151.0,3280.1428571428573,1707.2421648740433,22961.0,2819.0,4019.0,0.0,4019.0,4019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,24.0,1.0416666666666667,375.4126213592233,929.4451028215968,154670.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9611650485436893,16.447762820589805,1220.0,0.0,412.0,166.0,2.4819277108433737,177,Yes
PRV57345,10279.06976744186,10003.155648273601,442000.0,7000.0,1068.0,0.0,43788.0,1068.0,5382.576923076923,3382.013591611683,139947.0,4514.5,4173.0,1281.1013491003228,16692.0,4061.5,9971.0,0.0,9971.0,9971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,1.0,548.5365853658536,965.4055131798497,22490.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24390243902439024,1.5617376188860606,10.0,0.0,41.0,35.0,1.1714285714285715,78,Yes
PRV57347,6882.35294117647,4470.491485021201,117000.0,5000.0,1068.0,0.0,18156.0,1068.0,5363.222222222223,2095.3551475691283,48269.0,4516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1.0,221.4516129032258,500.0352728182465,27460.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0161290322580645,10.96779014506305,250.0,0.0,124.0,120.0,1.0333333333333334,137,No
PRV57350,7222.222222222223,4918.784854457902,65000.0,5000.0,1068.0,0.0,9612.0,1068.0,4071.6666666666665,4044.545009433488,12215.0,3995.0,9972.0,0.0,9972.0,9972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.2857142857142858,174.28571428571428,308.3665286090346,6100.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.571428571428571,23.879951860092525,230.0,0.0,35.0,32.0,1.09375,39,No
